1.948265702151870393e-01,1.896746118089209787e-01,1.944343065693430739e-01,1.960245273377618780e-01,1.934491385223742199e-01,4.087856680903519287e-03,4.352388687778877691e-03,4.435493059534350961e-03,4.721996154313592292e-03,4.614335382051148321e-03,2.937401580304128124e-01,2.944960724389875661e-01,2.947904022845316274e-01,2.935721848531879230e-01,2.950646564242744296e-01,2.939997108236846457e-01,2.938665467838104117e-01,2.940350051551633981e-01
2.008316922948003569e-01,1.972220508708078801e-01,2.022044088176352672e-01,1.990704237041955316e-01,2.015483518561314302e-01,5.258213860964981029e-03,4.074783625883292466e-03,4.738983801239647978e-03,5.469227455423025797e-03,5.525998532909700590e-03,2.925590560336476242e-01,2.932741739512027546e-01,2.944784571832891884e-01,2.933068897778682849e-01,2.931051215748352590e-01,2.922120782352702340e-01,2.926446893163179852e-01,2.919916103563677812e-01
2.008904253090299519e-01,1.988905018664454682e-01,2.030078373226011368e-01,2.009643605870020944e-01,2.023126266036461840e-01,6.891835729291456020e-03,6.774568879455527409e-03,5.782112675139330568e-03,6.576229556226886874e-03,7.285508576835598819e-03,2.919692119563271904e-01,2.927393577623190191e-01,2.943106066120915187e-01,2.935210155310236102e-01,2.928606328247170820e-01,2.919574211446751000e-01,2.923608000285222719e-01,2.918747424280340175e-01
2.017396243084625118e-01,1.983102727968397705e-01,2.023555733794879241e-01,2.017523561090542039e-01,2.043927924085723324e-01,1.096529550150181394e-02,6.157455032380158497e-03,7.573118500095491271e-03,8.138412156883170767e-03,8.038423225167977415e-03,2.925095937048895478e-01,2.928539556635664787e-01,2.924875133164261398e-01,2.924832054221833122e-01,2.931326582339752185e-01,2.920922188023963306e-01,2.926809771748706823e-01,2.915013251360762947e-01
1.987510632559490453e-01,1.974228607891974352e-01,1.974654093230110430e-01,1.991234083213892503e-01,1.974762238050146168e-01,8.298929414726461534e-03,6.090383396704689492e-03,6.139496197718630893e-03,1.011337124763442459e-02,6.409904161675087503e-03,2.928432971990088118e-01,2.934409712742492848e-01,2.941910395015701618e-01,2.930477619168853631e-01,2.939824039020788038e-01,2.935377154886401052e-01,2.932725897457180708e-01,2.934013142018484510e-01
2.123134493600814798e-01,2.106355867038688934e-01,2.237087668548499997e-01,2.151158877246516499e-01,2.224708938262442703e-01,7.037207341528204339e-03,8.903553461985867779e-03,8.493001480111811441e-03,9.545069079118704419e-03,6.191093937184228603e-03,2.890425965093796346e-01,2.902061139304771276e-01,2.926164289184579048e-01,2.887812283925397794e-01,2.895544793747780177e-01,2.863483995026814277e-01,2.887682126634475988e-01,2.867609285458400104e-01
2.114502470007057211e-01,2.079070573955262569e-01,2.159438890389984711e-01,2.061220540168587634e-01,2.147417230410823830e-01,7.168947058874593735e-03,6.490303856971716898e-03,6.185719850860287722e-03,8.429190647950413409e-03,5.239533417539107667e-03,2.891703787631110800e-01,2.907886451868358368e-01,2.923006698290302463e-01,2.888545863050520079e-01,2.906397079216611612e-01,2.881245438376475732e-01,2.910765879298562453e-01,2.886542452985320084e-01
1.983619780356145612e-01,1.957680058794708522e-01,1.969902413970210653e-01,1.975020078667188428e-01,1.974244950898647322e-01,5.816654947306282991e-03,6.009872475997013810e-03,7.277123265968713992e-03,5.086647308019514972e-03,7.212173051547823843e-03,2.931199052034443864e-01,2.933779457102213550e-01,2.936841366013990262e-01,2.934240771228216471e-01,2.937246113601643671e-01,2.935416823854463120e-01,2.935190564079718234e-01,2.934305237532650046e-01
1.949255916077091977e-01,1.953732741416527585e-01,1.948563767114939171e-01,1.941346718209233102e-01,1.944833181218943441e-01,5.024220011458930407e-03,4.527327269649461007e-03,5.703769293539593700e-03,4.731425898918346050e-03,4.633826957133184085e-03,2.940046060412387363e-01,2.947484659565152154e-01,2.937046642029551569e-01,2.935602185931747710e-01,2.938660462959769015e-01,2.940616610377471130e-01,2.941141205299206418e-01,2.940535741129010061e-01
2.044048634812286602e-01,1.980076391039537476e-01,2.042303022557351855e-01,2.032491892922998755e-01,2.084175523244441441e-01,7.049813792385019838e-03,7.993005278052675577e-03,7.512912998940917027e-03,6.357199593728840407e-03,7.253299325485702137e-03,2.915866366896220918e-01,2.926592402312597208e-01,2.939472793523326688e-01,2.928932183480498219e-01,2.931758174550973539e-01,2.913365736495469038e-01,2.919463398237661655e-01,2.904802972847366216e-01
2.019649965249257495e-01,1.974448196343271400e-01,2.004451782803160220e-01,2.011007443128210448e-01,2.055747261932829029e-01,8.472017856832821797e-03,1.074419294841745184e-02,8.216107175720957154e-03,7.849215236904700382e-03,8.035610036112991392e-03,2.920416670438621409e-01,2.934253226433640171e-01,2.932466954044208873e-01,2.924663907151376363e-01,2.933540312109755854e-01,2.924778278669697973e-01,2.927501843710317853e-01,2.913924882477103018e-01
1.931738070779704664e-01,1.960495644706171103e-01,2.055463877756584790e-01,2.027527009027675076e-01,2.082410423452768777e-01,6.147026971890897501e-03,4.623626773095821339e-03,6.620879776724482128e-03,8.543088181676129766e-03,8.390207497786343616e-03,2.942886249470701987e-01,2.933694877457637684e-01,2.932962600911649953e-01,2.931786465763790428e-01,2.936177727713644714e-01,2.910343554440358305e-01,2.918625535344118171e-01,2.903486800381166466e-01
2.025365915475109413e-01,1.986101329798251880e-01,2.039561841965330247e-01,1.991549178796121478e-01,2.050823881874598853e-01,6.379135415038977332e-03,6.967995294893830974e-03,6.749206772922200850e-03,7.120810871225931662e-03,7.021492004791915834e-03,2.918996763720869692e-01,2.921413474614125705e-01,2.931025859936839395e-01,2.922765189093132765e-01,2.930643530369919092e-01,2.918245041272219953e-01,2.930035260303942013e-01,2.914858518217713357e-01
2.003803632259817391e-01,1.977626559439117360e-01,2.083061676880949287e-01,2.030329986868301684e-01,2.011131608737579124e-01,4.701677170685973628e-03,4.858404626108999043e-03,4.673271285830859524e-03,7.092348017257843647e-03,7.730494318280466300e-03,2.927205897239958388e-01,2.933198875776834025e-01,2.938647907197597386e-01,2.926759291192480572e-01,2.932244331189474695e-01,2.908484006589306392e-01,2.919316049979952532e-01,2.921983035208137180e-01
1.981866357539124046e-01,1.974788183636026206e-01,1.973681500854630455e-01,2.003911397435629294e-01,1.986281498673740098e-01,9.432612050106776308e-03,1.253601804347448737e-02,1.072096311439831896e-02,1.172613970779728086e-02,1.014915870184211061e-02,2.931912859403502103e-01,2.932594285990259286e-01,2.937593013391318619e-01,2.927441720308054385e-01,2.931140847158894003e-01,2.932141701104077347e-01,2.927698623926626165e-01,2.929473080905883875e-01
2.022654404319945975e-01,1.950740620167656925e-01,1.991547423729517485e-01,2.008651751298810018e-01,2.046517088999423584e-01,7.674794802680694888e-03,9.334324053336111315e-03,9.486244400750038636e-03,8.161829175130648484e-03,9.225032879316630990e-03,2.918298768650176567e-01,2.924365432956705924e-01,2.928788268299815645e-01,2.929222514745088990e-01,2.938987461031479231e-01,2.927553150941377691e-01,2.924567293961662373e-01,2.913013737266796355e-01
2.009595441117931758e-01,1.956167010014889795e-01,1.890362894482663370e-01,2.003447555369828603e-01,2.059038213825676311e-01,6.026114098824591689e-03,7.557704285813497160e-03,5.937508138444710752e-03,7.023534754414292001e-03,5.706894456308488073e-03,2.925059638148012620e-01,2.941598632072117692e-01,2.930539494450441484e-01,2.922049843399898150e-01,2.941421743499075259e-01,2.961145760982454300e-01,2.925406861656691948e-01,2.909685223757904060e-01
1.983371939113170168e-01,2.003908944584961993e-01,1.978904347108120243e-01,1.992167210321829918e-01,2.008505824185033151e-01,7.400624164453009982e-03,7.093530804555792449e-03,7.997079926037814826e-03,7.745618261367779971e-03,8.528845903432469636e-03,2.933123561317320105e-01,2.930399030010530925e-01,2.931391266132577500e-01,2.932123069179422559e-01,2.930393833596781628e-01,2.929823440150717828e-01,2.929746583870121435e-01,2.924474977126484965e-01
1.989915547901147386e-01,1.983313000144744653e-01,1.973410713918215265e-01,2.012847965738757960e-01,2.001336033233826750e-01,4.723686237998506697e-03,5.821269445457228839e-03,6.342957315485181144e-03,6.802112089171310876e-03,7.413309286942028169e-03,2.926659896815977935e-01,2.928768493673280515e-01,2.935973969521617488e-01,2.933705105816930558e-01,2.930927082176899012e-01,2.935537052646277068e-01,2.923740497570772034e-01,2.926792301052495993e-01
2.046608903495667764e-01,2.058438492574470036e-01,2.079691126390907363e-01,2.092376485985385504e-01,2.077646345162268704e-01,5.224262982447002573e-03,5.008895320068753806e-03,8.127536481934823087e-03,5.776678906887511636e-03,6.505680091845061734e-03,2.913911309746378686e-01,2.930800552585175467e-01,2.927209017536298030e-01,2.929212936893455521e-01,2.910382042725621066e-01,2.903090685866276388e-01,2.903642030712182409e-01,2.906074977454656261e-01
1.986038900511630789e-01,1.977200041266893582e-01,2.005254123754500462e-01,2.000271364755980552e-01,2.003975727139568896e-01,1.126972758997864428e-02,1.285677585204090569e-02,1.111979573588902162e-02,9.640847722103581055e-03,1.242424735663315814e-02,2.931230899453365901e-01,2.934261545235629098e-01,2.940032466033286607e-01,2.928133481824717332e-01,2.935606309358726462e-01,2.926752846857503254e-01,2.929490418435556909e-01,2.926269351010661324e-01
1.987708316060028124e-01,1.971163727545525435e-01,2.005626084955974275e-01,1.986307045346259736e-01,2.037147228833730006e-01,6.926074166189211644e-03,6.831388787610465432e-03,5.972549568553918095e-03,5.710412977238397622e-03,7.260756853655572600e-03,2.928327726662808272e-01,2.948410310742708984e-01,2.932348768257378446e-01,2.928203872949821096e-01,2.930809029039031510e-01,2.922880921352188355e-01,2.928344920276359509e-01,2.918530208673968951e-01
1.968238987258663364e-01,1.949877999186661326e-01,1.993761696818465434e-01,1.997354221787046025e-01,2.005753739930955237e-01,8.517427665503412085e-03,6.138503307463930199e-03,5.422453100855947547e-03,5.529153536642533555e-03,4.710160142889386649e-03,2.935246152086826710e-01,2.938651330287165298e-01,2.939395059724610459e-01,2.927032622963058883e-01,2.937513540125969436e-01,2.928619400836612319e-01,2.927751020626849221e-01,2.918778700777902024e-01
2.032197210564246070e-01,2.023741690408357163e-01,2.063654367761656727e-01,2.072606618680154777e-01,2.067853985640052683e-01,9.179343650710974217e-03,5.263780557147073290e-03,6.843666987863951216e-03,4.708212341788634535e-03,7.335687514106637927e-03,2.918172045903953404e-01,2.924162905183261829e-01,2.929372243063479431e-01,2.916067672486719609e-01,2.918014860998378590e-01,2.904859954806111033e-01,2.905495185939653835e-01,2.903045077029283161e-01
2.015893371455000360e-01,1.974020092226614065e-01,2.009133376626097145e-01,2.011511123225630526e-01,2.025262980017743242e-01,5.075964242929319539e-03,6.592487455943886118e-03,5.053203725888501252e-03,5.640940500373283276e-03,5.681033191832908329e-03,2.924947578165488782e-01,2.928075997353179472e-01,2.931306328135195871e-01,2.922793710142213008e-01,2.933304108787646580e-01,2.926396206513222631e-01,2.925821622166815406e-01,2.919421176760161329e-01
2.059746063118997883e-01,2.035602072010869457e-01,2.049755179713057818e-01,2.071834547144122962e-01,2.076916412155868918e-01,1.241380844488428233e-02,1.099992187093077819e-02,1.338393546972932620e-02,1.390393054325746169e-02,1.204818067781308032e-02,2.908852431056991317e-01,2.919044672987513023e-01,2.925591561854020139e-01,2.917929210279994745e-01,2.917949710581649314e-01,2.912540554010133453e-01,2.907217327368813997e-01,2.904838250792832199e-01
2.037269192359178194e-01,1.942255888846130540e-01,1.994756117862493683e-01,2.043812730411063983e-01,2.046531483457844081e-01,7.608802867336840817e-03,6.664927752313488593e-03,8.368754557529037644e-03,7.359332408806013893e-03,6.522830507665330207e-03,2.918869937719718588e-01,2.922495621069979288e-01,2.928172984635380449e-01,2.925160581095616608e-01,2.940383993814419950e-01,2.924757786764749512e-01,2.914123049174590641e-01,2.911834034956580775e-01
1.981759590158854722e-01,1.978433598183881870e-01,1.982259531883218961e-01,1.959534028203556155e-01,1.991776213320042288e-01,4.024132658819035493e-03,6.664949454832717370e-03,9.415909248745593652e-03,6.924926645485007977e-03,6.886817021719881041e-03,2.933214967817289187e-01,2.934204069223439459e-01,2.942473089827019606e-01,2.927150825013966062e-01,2.930469843059880231e-01,2.931567049284335980e-01,2.937341642922282059e-01,2.930566138530386611e-01
1.976451925255979791e-01,1.978215981829444525e-01,1.968067640781480943e-01,2.002048024074732091e-01,1.987113081672398918e-01,1.007168070819660678e-02,5.612941537753702442e-03,8.106721053179853642e-03,7.173531716061600123e-03,5.811785444554403574e-03,2.936460371353344923e-01,2.927412542341425450e-01,2.936665166133056171e-01,2.930240216236151829e-01,2.931719364470808387e-01,2.935809030591735591e-01,2.929420028245710017e-01,2.927585940237429907e-01
1.965592897127273475e-01,1.959560250934875569e-01,1.984475263920513488e-01,1.967465331911052717e-01,1.965739240973489455e-01,6.141132025105474658e-03,6.145949984374185840e-03,6.285706069760577802e-03,5.046568180634408013e-03,6.489449320277097810e-03,2.937880054908854066e-01,2.935346318390725240e-01,2.945316422953272451e-01,2.931746298352597702e-01,2.937847210605842863e-01,2.931803784725879325e-01,2.935771673242253965e-01,2.936875021084418558e-01
1.995213319458896961e-01,1.976708234566628974e-01,1.991049363487217838e-01,1.998104087670319606e-01,1.993803800889923927e-01,6.686169093008316813e-03,6.681389113148254039e-03,7.773953613035401201e-03,7.979783018212754930e-03,8.934634182335886299e-03,2.929728544481661201e-01,2.928177250904556161e-01,2.949009533282113682e-01,2.934750658263824974e-01,2.934791930436291274e-01,2.931574542089371849e-01,2.931066943166965033e-01,2.930471328439887002e-01
1.994633831818465319e-01,2.038395305823075543e-01,2.062271456227145749e-01,2.036266349583828739e-01,2.082690762179890964e-01,9.395367814295884148e-03,6.154983658003021149e-03,7.583606242512631185e-03,6.622228045731548725e-03,6.271827308713995124e-03,2.929086148172908577e-01,2.927173021567396893e-01,2.917102283056851042e-01,2.909904708952418262e-01,2.916207503380203736e-01,2.906027079074041120e-01,2.916490541644353174e-01,2.903013116802023452e-01
2.004014720642355307e-01,2.014221493992101597e-01,2.035872152329139817e-01,2.016689115245391128e-01,2.048260981028884042e-01,1.238891565532927036e-02,8.498204659096827984e-03,8.846909886799659770e-03,8.514524953556609418e-03,1.023524988280639578e-02,2.924767247523575864e-01,2.922560224999138367e-01,2.927420265078932715e-01,2.910807256925260211e-01,2.925741553942211026e-01,2.917423407032577187e-01,2.922362521014679748e-01,2.915004866105615489e-01
2.011959714645404906e-01,1.996398759341368456e-01,2.021628686468368574e-01,2.024141132776230145e-01,2.050322801316858401e-01,9.502103516676215292e-03,8.293650276924144707e-03,8.673094410299148072e-03,7.463634716217858699e-03,9.644092248728232397e-03,2.920862780105780154e-01,2.928196941649203189e-01,2.935896808736161989e-01,2.920637502793270168e-01,2.926571596029453048e-01,2.920044912056776187e-01,2.919907947359511313e-01,2.914178425018088547e-01
2.022565596436788904e-01,1.998145717440673319e-01,2.017970245986153988e-01,2.053211991434689410e-01,2.027598604208522837e-01,4.429001293470145872e-03,6.375093320832682549e-03,5.770556083650190543e-03,5.289332560723648824e-03,4.518800892407590433e-03,2.921262544494848679e-01,2.926056595526789206e-01,2.931795563323739140e-01,2.920926221248598686e-01,2.929821264018021010e-01,2.921929124541538525e-01,2.913295135130914981e-01,2.918397040731450232e-01
2.064470993434506518e-01,1.996584898588147083e-01,2.059038292206258058e-01,2.070120107145943245e-01,2.125773058763549272e-01,8.329310228831363072e-03,9.310730702119901850e-03,8.117973809399794266e-03,1.085680460787888206e-02,6.309014575411914239e-03,2.908538948487390252e-01,2.915236282304132787e-01,2.916931527375993261e-01,2.908055625143010636e-01,2.926167613650512145e-01,2.905488219101331482e-01,2.908391793816721416e-01,2.892399680302490395e-01
2.071589140584471633e-01,2.006403415154749126e-01,2.017842864958128146e-01,2.049571223883150384e-01,2.084791444780142167e-01,9.802569469764049401e-03,4.406121412573571483e-03,5.411981635328228998e-03,1.024022789815441821e-02,6.863625167109398302e-03,2.908240612776590295e-01,2.909104604588122478e-01,2.916815671520249231e-01,2.919789615978569675e-01,2.922756063593452969e-01,2.919374878349600966e-01,2.914912875454978569e-01,2.903739593016791409e-01
2.027018456269423508e-01,2.020823673228512307e-01,2.082491692187398158e-01,2.011435165757448629e-01,2.056093796887726588e-01,8.221169288330989686e-03,5.760361325242634341e-03,5.742114932201329569e-03,1.103519931593659360e-02,5.992125240897963091e-03,2.918072055259378073e-01,2.920109750126814174e-01,2.922210904521163610e-01,2.913454692009214142e-01,2.921709435163997726e-01,2.905639765752203729e-01,2.924757417061902287e-01,2.911769698464161671e-01
2.028582309010514839e-01,2.001253001983919755e-01,2.058987738624406816e-01,2.034184225603157536e-01,2.071397710088571931e-01,1.024649992621143486e-02,1.049146439918745809e-02,1.080406477333888983e-02,1.399071620483705730e-02,9.840264032848933251e-03,2.918526109519735678e-01,2.922133237048039622e-01,2.921271806811597260e-01,2.914872341412832468e-01,2.923848705547764104e-01,2.911354806217909541e-01,2.915234740610548880e-01,2.909006308361617443e-01
1.982838829732244401e-01,1.978827025465351441e-01,2.005353184726694771e-01,1.997999291415709644e-01,2.004389173372348176e-01,6.887630866190947582e-03,6.860931341910169248e-03,8.945412195947705786e-03,7.919081071930829038e-03,8.199279584874211851e-03,2.929909691215812906e-01,2.938519526996232201e-01,2.931662927554302689e-01,2.927460946894367422e-01,2.934742289151046069e-01,2.924882700487992371e-01,2.929194136728429099e-01,2.923915629736066335e-01
1.971052956425132785e-01,1.947219852971041054e-01,1.980705269898981602e-01,2.011582282465011751e-01,1.993595208883528480e-01,7.549630948660520681e-03,7.226610652464537758e-03,5.090735520079170580e-03,5.000968474920568750e-03,5.284921523690470045e-03,2.936808781708659666e-01,2.942737453433509898e-01,2.924158159337552632e-01,2.934507771048532332e-01,2.944568688848452354e-01,2.930946605690239459e-01,2.924965338480794985e-01,2.929765761071880803e-01
1.991053079525875458e-01,1.970983795344246059e-01,2.001335615008973667e-01,1.973570458194393029e-01,1.986617778053984540e-01,8.146876139382260018e-03,6.757440166154486845e-03,1.044457339357952701e-02,6.992559833845512357e-03,6.501038465545080566e-03,2.932688596582351814e-01,2.929561518858531111e-01,2.929150051740120886e-01,2.937097560195965351e-01,2.932100740555591556e-01,2.930202037035529172e-01,2.932452260685092793e-01,2.932976435615600730e-01
1.964011388541815895e-01,1.975459996291183407e-01,1.979441875825627417e-01,1.975565536280852186e-01,1.977559607293127575e-01,5.726996414743823309e-03,4.600554282341093836e-03,5.068099792523915806e-03,4.495207541191381835e-03,4.742312425126308552e-03,2.934176081654080726e-01,2.926095695392396112e-01,2.932573914959169525e-01,2.934729009118793863e-01,2.936030404513992886e-01,2.933974534792391786e-01,2.936052946809362685e-01,2.932846737180506147e-01
1.994737827325859525e-01,1.992292190389130246e-01,2.034518606526074525e-01,2.003697977603209057e-01,2.030204893743120798e-01,7.356549060714968197e-03,6.112924175738319345e-03,9.485140285084292522e-03,7.090836979356563395e-03,7.168985038283243877e-03,2.926068633492960869e-01,2.934664399887108033e-01,2.933528471565452489e-01,2.917701711573641998e-01,2.927971257832087670e-01,2.917055304359829071e-01,2.923480367713893191e-01,2.916542536303414201e-01
2.004958781437000404e-01,1.980818123566009947e-01,1.994444560038284575e-01,1.957245577480900556e-01,2.001189879759519008e-01,1.030328456777262688e-02,9.697721886556591453e-03,7.576490529020608530e-03,7.119359515252530329e-03,6.728402195426845360e-03,2.926512440828683004e-01,2.934021883787324425e-01,2.940126109847878699e-01,2.921628189221069927e-01,2.931961355765183019e-01,2.927931885312225480e-01,2.938333375703677808e-01,2.929482456870005636e-01
2.019506235254465709e-01,2.030962112708867284e-01,2.034270557029177751e-01,2.045469086566145678e-01,2.047667862634546254e-01,7.008033730055384519e-03,6.807166063336631857e-03,6.463758963140441537e-03,5.669528143826935672e-03,6.211749309859888532e-03,2.921844762022963726e-01,2.932269263790226455e-01,2.929346301494887284e-01,2.917078233648052188e-01,2.920013329110118794e-01,2.917814319650089416e-01,2.913430386164591601e-01,2.910873803302712060e-01
1.997832746368808088e-01,1.957916241062308549e-01,2.004077365394668075e-01,1.995190305655034635e-01,2.010028112281290746e-01,8.268583867215305999e-03,7.333579656926576297e-03,6.455395354792784618e-03,7.183647802836953637e-03,6.364779198569370244e-03,2.930670260643666314e-01,2.937042963759226022e-01,2.944279291735483750e-01,2.928783361671523089e-01,2.939576137273866574e-01,2.928661791925943891e-01,2.931614993802319491e-01,2.925798281281797864e-01
1.998873873873873996e-01,1.984652983451732355e-01,2.013550420168067345e-01,2.024151325789562694e-01,2.033334040162005085e-01,7.246406062815772056e-03,7.199024037710297606e-03,7.372988719030504866e-03,5.631521607028143472e-03,4.576969069569595920e-03,2.929369870526939423e-01,2.911151682518715034e-01,2.933601954664522560e-01,2.926221670316170309e-01,2.930022636719399332e-01,2.922158556142760433e-01,2.922421937604756659e-01,2.917854885489153949e-01
2.002464700476230264e-01,1.982792496535749072e-01,2.014796754802639922e-01,1.998041748260489248e-01,2.023081142664247545e-01,8.642832960050002636e-03,5.712355352709342325e-03,4.773336176363352293e-03,5.271468674583745274e-03,4.475903150337690907e-03,2.926782702463833208e-01,2.923104037166368574e-01,2.933638742325396787e-01,2.922927077985516542e-01,2.931432725419541030e-01,2.924286017535229765e-01,2.928491414194682729e-01,2.919936262079946276e-01
2.027615664382982352e-01,1.986281498673740098e-01,2.013712437790050602e-01,2.000333806225486066e-01,2.037516995241332451e-01,6.178113117870722565e-03,6.600867341180964402e-03,1.192634544767956668e-02,6.331549928815736680e-03,6.436763742035175352e-03,2.917733527025642704e-01,2.927586585995214929e-01,2.928666999848509311e-01,2.925333714317919220e-01,2.930312005404885900e-01,2.924058631829612454e-01,2.923267118145181365e-01,2.917470112565324070e-01
2.013063384718780102e-01,1.971787542925294567e-01,2.033247810691037050e-01,2.008211315695762333e-01,2.027064171688339189e-01,9.651696268902894282e-03,6.739676654166015628e-03,6.523617223987360561e-03,5.610483727451082321e-03,8.378474573328471842e-03,2.925639826965505397e-01,2.930696766553672616e-01,2.937680790121791063e-01,2.923877188806096039e-01,2.934444618094501078e-01,2.918907364070654764e-01,2.929237151439423315e-01,2.920607572319260936e-01
1.966537491542104943e-01,1.961987765707154385e-01,1.952953156822810621e-01,1.932411457598419702e-01,1.944827306632073982e-01,5.005176050835981327e-03,6.221794863447749173e-03,5.961739001163255010e-03,5.083250863760265664e-03,4.972437800579891133e-03,2.934788648850970572e-01,2.939315809037604810e-01,2.934296154425806713e-01,2.930968448719889485e-01,2.937869105125373026e-01,2.942913052658973072e-01,2.948042136484366194e-01,2.942985582041016679e-01
1.978150081498751822e-01,1.973004670685788442e-01,1.942019886996496358e-01,1.942582278481012614e-01,1.950835011492849935e-01,8.224484348143133033e-03,8.649818458426654366e-03,7.946968809139365320e-03,6.985810350365470427e-03,6.391714737746757510e-03,2.932782405162766004e-01,2.928783873312634789e-01,2.939943766149906157e-01,2.934756676040946033e-01,2.936409299504852966e-01,2.943072924743237451e-01,2.945101742875008699e-01,2.942880846218242641e-01
